"Date","Time","pm25","temperature_2m","relative_humidity_2m","precipitation","surface_pressure","wind_speed_10m","wind_direction_10m"
2024-11-10,"18:00:00",3.939,11.8,91,0,1016.9,5.6,225
2024-11-10,"19:00:00",3.514,12.1,92,0,1017.4,5.5,259
2024-11-10,"20:00:00",8.373,11.6,89,0,1018,4.7,261
2024-11-10,"21:00:00",5.472,11,87,0,1018.3,4.2,239
2024-11-10,"22:00:00",5.873,9.6,77,0,1019.2,8.2,285
2024-11-10,"23:00:00",7.689,9.1,74,0,1019.7,8.2,299
2024-11-11,"01:00:00",8.514,8.8,77,0,1020.6,8.2,285
2024-11-11,"02:00:00",6.109,8.6,82,0,1021.2,9,293
2024-11-11,"03:00:00",6.274,8.4,82,0,1021.2,10,296
2024-11-11,"04:00:00",5.519,8.3,78,0,1022,8.2,308
2024-11-11,"05:00:00",5.307,7.9,81,0,1022.8,7.1,311
2024-11-11,"06:00:00",5.354,7.7,82,0,1023.1,6.4,308
2024-11-11,"07:00:00",5.637,7.5,82,0,1023.8,6.7,306
2024-11-11,"08:00:00",5.991,7.2,82,0,1024.4,6.6,319
2024-11-11,"09:00:00",6.297,7.8,77,0,1024.5,8.7,315
2024-11-11,"10:00:00",6.274,8.7,73,0,1025.6,8.4,320
2024-11-11,"11:00:00",6.415,9.7,67,0,1025.6,8.4,335
2024-11-11,"12:00:00",5.755,10.6,60,0,1026.1,9.6,340
2024-11-11,"13:00:00",6.392,10.9,60,0,1026.2,9.6,340
2024-11-11,"14:00:00",7.264,11.1,60,0,1026.1,10.3,335
2024-11-11,"15:00:00",8.585,10.7,59,0,1026.7,9.4,337
2024-11-11,"16:00:00",10.448,9.7,68,0,1026.7,6.6,338
2024-11-11,"17:00:00",22.948,8.5,74,0,1027,5.6,320
2024-11-11,"18:00:00",21.934,7.8,76,0,1027.6,5.4,307
2024-11-11,"19:00:00",13.491,7.4,78,0,1027.8,4.7,302
2024-11-11,"20:00:00",16.203,6.7,79,0,1028.5,5.1,309
2024-11-11,"21:00:00",13.561,6.3,79,0,1028.7,5.4,318
2024-11-11,"22:00:00",11.226,6.1,79,0,1028.4,5.6,315
2024-11-11,"23:00:00",9.08,6.5,78,0,1028.5,6.7,324
2024-11-12,"01:00:00",6.698,6.5,78,0,1028.7,7.1,330
2024-11-12,"02:00:00",6.58,6.4,79,0,1028.2,6.3,336
2024-11-12,"03:00:00",6.769,6.5,79,0,1027.8,7.8,326
2024-11-12,"04:00:00",5.448,6.5,80,0,1028.2,6.4,344
2024-11-12,"05:00:00",5.142,6.6,80,0,1028.2,7.1,336
2024-11-12,"06:00:00",5.377,6.3,80,0,1028.3,6.4,333
2024-11-12,"07:00:00",5.637,6.3,81,0,1027.8,7,325
2024-11-12,"08:00:00",5.967,6.6,84,0,1027.8,6.9,332
2024-11-12,"09:00:00",6.887,6.9,83,0,1029.2,8,342
2024-11-12,"10:00:00",7.665,7.8,79,0,1029,9.2,349
2024-11-12,"11:00:00",8.797,8.5,77,0,1028.6,10.5,352
2024-11-12,"12:00:00",9.882,8.9,78,0,1028.4,11.5,360
2024-11-12,"13:00:00",10.259,9.2,78,0,1027.9,11.9,357
2024-11-12,"14:00:00",10.542,9.6,77,0,1028.1,11.6,355
2024-11-12,"15:00:00",9.788,9.5,79,0,1027.8,10.4,358
2024-11-12,"16:00:00",9.906,8.7,83,0,1027.3,7.9,357
2024-11-12,"17:00:00",12.429,7.9,86,0,1027.4,6.5,354
2024-11-12,"18:00:00",14.363,7.2,87,0,1027.9,5.2,344
2024-11-12,"19:00:00",17.406,6.9,90,0,1028.5,4.2,329
2024-11-12,"20:00:00",18.774,6.5,92,0,1028.3,3.8,311
2024-11-12,"21:00:00",21.769,6,89,0,1028.1,4.2,290
2024-11-12,"22:00:00",19.859,5.6,90,0,1027.7,4.1,285
2024-11-12,"23:00:00",17.712,5.3,91,0,1027.3,4,265
2024-11-13,"01:00:00",11.486,5.8,93,0,1027.2,3.6,276
2024-11-13,"02:00:00",9.481,5.7,94,0,1026.7,3.3,264
2024-11-13,"03:00:00",10.401,5.3,93,0,1026.3,3.6,270
2024-11-13,"04:00:00",8.443,5,92,0,1026.4,3.4,252
2024-11-13,"05:00:00",6.651,4.1,95,0,1025.6,3.6,233
2024-11-13,"06:00:00",4.953,4.5,91,0,1025.3,3.4,212
2024-11-13,"07:00:00",5.731,4.2,91,0,1025.5,3.1,201
2024-11-13,"08:00:00",6.792,4,91,0,1026,2.5,225
2024-11-13,"09:00:00",9.953,4.7,88,0,1026,2.7,203
2024-11-13,"10:00:00",9.481,5.5,86,0,1025.5,1.5,166
2024-11-13,"11:00:00",10.542,7.3,79,0,1025,1.3,146
2024-11-13,"12:00:00",10.283,9.1,69,0,1024.8,1.1,180
2024-11-13,"13:00:00",5.189,10.6,68,0,1024.4,0.4,90
2024-11-13,"14:00:00",9.741,11.1,69,0,1024.3,1.3,124
2024-11-13,"15:00:00",16.604,11,68,0,1023.7,1.9,22
2024-11-13,"16:00:00",9.481,10.6,75,0,1022.6,1.6,243
2024-11-13,"17:00:00",7.83,9.6,82,0,1022.2,3.4,238
2024-11-13,"18:00:00",6.061,9.2,83,0,1022.4,2.5,270
2024-11-13,"19:00:00",8.656,9.2,85,0,1022.5,3.3,221
2024-11-13,"20:00:00",7.736,9.6,87,0,1022.9,1.5,256
2024-11-13,"21:00:00",4.906,9.6,88,0,1022.3,2.3,219
2024-11-13,"22:00:00",6.392,10.5,88,0,1021.8,1.3,326
2024-11-13,"23:00:00",3.797,11,88,0,1021.5,6.1,320
2024-11-14,"01:00:00",2.524,11.5,85,0,1021.9,10,322
2024-11-14,"02:00:00",2.571,11.1,86,0,1022.2,7.9,336
2024-11-14,"03:00:00",4.08,10.7,88,0,1021.6,6.8,342
2024-11-14,"04:00:00",4.222,10.4,89,0,1021.5,8.3,355
2024-11-14,"05:00:00",5.307,9.7,93,0,1021.6,7.1,345
2024-11-14,"06:00:00",7.005,9,94,0,1023,6.9,332
2024-11-14,"07:00:00",7.123,8.3,91,0,1021.6,3.6,315
2024-11-14,"08:00:00",7.005,7.9,92,0,1022.3,3.7,331
2024-11-14,"09:00:00",7.453,8.4,93,0,1022.5,3.9,304
2024-11-14,"10:00:00",6.863,9.3,89,0,1022.1,8,333
2024-11-14,"11:00:00",5.637,9.9,84,0,1022.3,7.3,349
2024-11-14,"12:00:00",5.708,10,78,0,1022.8,5.6,15
2024-11-14,"13:00:00",7.429,10.2,76,0,1022.4,6.2,10
2024-11-14,"14:00:00",8.443,10.3,72,0,1022.5,5.8,353
2024-11-14,"15:00:00",8.726,9.8,72,0,1022,5.4,360
2024-11-14,"16:00:00",10.189,9.2,75,0,1021.6,3,346
2024-11-14,"17:00:00",10.637,8.3,81,0,1021.2,2.8,310
2024-11-14,"18:00:00",13.939,7.2,85,0,1021.1,3.5,246
2024-11-14,"19:00:00",20.778,5.5,95,0,1021.2,2.6,214
2024-11-14,"20:00:00",21.981,4.5,98,0,1021.6,3.1,234
2024-11-14,"21:00:00",21.84,4.6,96,0,1021.3,4.1,225
2024-11-14,"22:00:00",24.245,4.4,96,0,1020.3,3.6,217
2024-11-14,"23:00:00",22.052,3.9,97,0,1020,3.1,216
2024-11-15,"01:00:00",18.066,4.4,94,0,1019.1,3.1,225
2024-11-15,"02:00:00",18.538,5.3,92,0,1018.7,1.5,225
2024-11-15,"03:00:00",18.019,5.5,92,0,1018.6,0.7,90
2024-11-15,"04:00:00",20.189,3.7,100,0,1018.1,2.9,90
2024-11-15,"05:00:00",19.505,2.2,100,0,1017.4,0.7,90
2024-11-15,"06:00:00",17.807,2.4,100,0,1016.8,1.8,101
2024-11-15,"07:00:00",15.519,3.3,100,0,1016.4,2.6,164
2024-11-15,"08:00:00",19.528,3.6,100,0,1016.3,4,190
2024-11-15,"09:00:00",19.269,3.6,97,0,1016.6,3.3,174
2024-11-15,"10:00:00",17.193,5.3,91,0,1015.7,3,166
2024-11-15,"11:00:00",13.774,7.6,85,0,1014.9,3.4,162
2024-11-15,"12:00:00",8.656,9.9,84,0,1014,5.7,252
2024-11-15,"13:00:00",6.604,10.6,80,0,1014,7.3,261
2024-11-15,"14:00:00",6.958,10.8,81,0,1013.7,7,235
2024-11-15,"15:00:00",3.939,10.3,85,0,1012.2,10.7,230
2024-11-15,"16:00:00",3.491,9.8,87,0,1012.2,9.4,212
2024-11-15,"17:00:00",4.528,8.6,92,0,1011.6,11.4,198
2024-11-15,"18:00:00",5.047,8,92,0,1011.1,10.4,200
2024-11-15,"19:00:00",5.684,8.1,91,0,1011.4,8.3,198
2024-11-15,"20:00:00",7.217,8.3,90,0,1011.1,7.8,202
2024-11-15,"21:00:00",5.943,8.2,88,0,1010.5,8,207
2024-11-15,"22:00:00",5.755,7.9,89,0,1009.8,8.9,207
2024-11-15,"23:00:00",4.481,7.9,89,0,1009.7,9.3,216
2024-11-16,"01:00:00",5.943,8.9,88,0,1008.5,6.4,218
2024-11-16,"02:00:00",3.278,8.8,89,0,1007.7,6.4,218
2024-11-16,"03:00:00",2.429,9.3,89,0,1006.6,5.9,218
2024-11-16,"04:00:00",2.406,9.1,90,0,1006.2,5.6,195
2024-11-16,"05:00:00",1.58,9.2,90,0,1006.1,6.8,198
2024-11-16,"06:00:00",1.533,10.2,88,0,1006.4,5.2,214
2024-11-16,"07:00:00",1.321,10.3,88,0,1005.9,7.6,239
2024-11-16,"08:00:00",1.439,10.6,87,0,1005.9,9.2,249
2024-11-16,"09:00:00",2.146,10.7,87,0,1005.8,8.4,239
2024-11-16,"10:00:00",4.222,11,87,0,1005.5,10.9,262
2024-11-16,"11:00:00",1.226,10.9,85,0,1005.7,8.7,287
2024-11-16,"12:00:00",2.241,10.8,69,0,1005.3,10.6,280
2024-11-16,"13:00:00",3.585,10.8,73,0,1005.2,12.7,285
2024-11-16,"14:00:00",4.882,10.6,72,0,1004.7,12.4,287
2024-11-16,"15:00:00",5.425,10.1,71,0,1004.3,11,293
2024-11-16,"16:00:00",8.042,9.3,72,0,1004.2,8.9,297
2024-11-16,"17:00:00",7.83,8.5,72,0,1003.9,8.2,285
2024-11-16,"18:00:00",7.547,7.9,77,0,1003.7,7.6,265
2024-11-16,"19:00:00",9.033,7.9,78,0,1004.2,10.7,284
2024-11-16,"20:00:00",8.962,7.7,79,0,1003.8,8.6,272
2024-11-16,"21:00:00",7.217,7.8,81,0,1003.6,8.4,263
2024-11-16,"22:00:00",6.368,7.9,81,0.2,1003.5,9.8,262
2024-11-16,"23:00:00",2.123,7.9,77,0,1003.5,12.5,288
2024-11-17,"01:00:00",2.123,7.3,75,0,1003.4,12.2,289
2024-11-17,"02:00:00",2.17,6.9,75,0,1003.2,12.4,292
2024-11-17,"03:00:00",2.005,6.5,77,0,1002.9,10.1,287
2024-11-17,"04:00:00",2.005,6,77,0,1002.9,9,293
2024-11-17,"05:00:00",1.887,5.6,79,0,1003,7.6,289
2024-11-17,"06:00:00",2.288,5.4,78,0,1003.4,11.4,281
2024-11-17,"07:00:00",2.736,5.2,80,0,1002.1,13,273
2024-11-17,"08:00:00",2.665,5.2,80,0,1002.7,12.3,275
2024-11-17,"09:00:00",2.524,5.5,77,0,1004,10.8,268
2024-11-17,"10:00:00",3.184,6.5,74,0,1003.3,10.8,272
2024-11-17,"11:00:00",2.264,7.2,70,0,1002.9,14.3,282
2024-11-17,"12:00:00",2.311,7.8,65,0,1002.7,14.9,278
2024-11-17,"13:00:00",3.042,7.8,66,0,1001.6,15.5,273
2024-11-17,"14:00:00",2.476,8,66,0,1001.2,15.4,286
2024-11-17,"15:00:00",1.84,7.6,77,0,1000.6,5.8,338
2024-11-17,"16:00:00",1.509,7,81,1.1,1000.4,3.4,342
2024-11-17,"17:00:00",2.547,6.5,87,0,1000.7,0.7,360
2024-11-17,"18:00:00",3.16,5.9,84,0.1,1000.4,3.5,204
2024-11-17,"19:00:00",5.047,5.5,82,0,1000.1,6.3,239
2024-11-17,"20:00:00",1.84,5.3,83,0,999.9,7.3,279
2024-11-17,"21:00:00",2.429,4.8,83,0,1000.3,5.9,284
2024-11-17,"22:00:00",3.278,4.9,83,0,1000.3,3.6,354
2024-11-17,"23:00:00",1.58,4.9,83,0,1000.4,1.5,346
2024-11-18,"01:00:00",3.042,5.2,83,0,1000.5,1.9,338
2024-11-18,"02:00:00",4.198,4.5,87,0,1000.4,3.1,291
2024-11-18,"03:00:00",6.344,4.3,86,0,999.3,2.9,353
2024-11-18,"04:00:00",10.684,3.8,92,0,1000.8,2.6,16
2024-11-18,"05:00:00",7.807,3.5,92,0,1001,3.6,37
2024-11-18,"06:00:00",4.033,3,81,0,1001.1,3.2,360
2024-11-18,"07:00:00",3.231,2.5,79,0,1000.9,2.3,321
2024-11-18,"08:00:00",3.679,1.8,83,0,1001.4,2.6,304
2024-11-18,"09:00:00",4.033,1.5,77,0,1002.3,2.2,279
2024-11-18,"10:00:00",4.717,2.2,72,0,1002,0.7,270
2024-11-18,"11:00:00",3.16,2.9,64,0,1001.3,0.5,45
2024-11-18,"12:00:00",3.255,3.2,56,0,1001.9,0.4,360
2024-11-18,"13:00:00",3.609,3.6,53,0,1000.8,2,135
2024-11-18,"14:00:00",4.528,3.9,52,0,1000.1,3.7,119
2024-11-18,"15:00:00",6.604,3.7,57,0,998.9,5.6,135
2024-11-18,"16:00:00",8.302,3.4,60,0,998.7,5.4,143
2024-11-18,"17:00:00",7.429,3.1,65,0,997.8,5.1,129
2024-11-18,"18:00:00",8.538,2.3,76,0,996.8,6.9,141
2024-11-18,"19:00:00",6.415,1,92,0.4,995.8,5,90
2024-11-18,"20:00:00",7.476,0.2,98,1,994.7,6.9,62
2024-11-18,"21:00:00",10.495,0.2,98,1.2,993.7,9.4,43
2024-11-18,"22:00:00",7.783,-0.2,95,1.6,992.7,13.4,36
2024-11-18,"23:00:00",3.986,-0.3,95,1.6,991.9,12.4,36
2024-11-19,"01:00:00",5.943,-0.2,95,0.9,990,10,13
2024-11-19,"02:00:00",4.693,-0.1,95,0.4,989.3,9.1,7
2024-11-19,"03:00:00",6.109,0,95,0.6,989.2,8.2,345
2024-11-19,"04:00:00",7.005,0.1,95,0.6,989.4,7.8,347
2024-11-19,"05:00:00",4.741,0.2,95,0.4,989.1,8.3,355
2024-11-19,"06:00:00",4.976,0.2,96,0.4,987.5,8.4,350
2024-11-19,"07:00:00",6.627,0.5,88,0.1,988.3,9.3,347
2024-11-19,"08:00:00",7.665,0.7,85,0,988.4,8.6,338
2024-11-19,"09:00:00",7.854,1.1,90,0,988.9,8.4,350
2024-11-19,"10:00:00",7.406,1.5,88,0,988.9,9.3,344
2024-11-19,"11:00:00",5.542,2.3,83,0,989,11.3,343
2024-11-19,"12:00:00",5.896,2.6,83,0,989.5,10.6,336
2024-11-19,"13:00:00",5.566,2.9,82,0,989.3,11,328
2024-11-19,"14:00:00",6.156,3.2,79,0,990,10.1,325
2024-11-19,"15:00:00",7.17,3,81,0,990.7,10,319
2024-11-19,"16:00:00",18.491,2.5,83,0,990.4,7.7,319
2024-11-19,"17:00:00",15.66,1.9,83,0,991.3,10.5,322
2024-11-19,"18:00:00",8.538,1.4,68,0,991.7,10,311
2024-11-19,"19:00:00",6.863,1,66,0,992,10.6,298
2024-11-19,"20:00:00",3.679,0.7,66,0,992.6,10.4,304
2024-11-19,"21:00:00",3.302,0.7,63,0,993.5,12.6,307
2024-11-19,"22:00:00",2.642,0.7,61,0,993.1,16.6,304
2024-11-19,"23:00:00",1.769,0.8,59,0,993.9,18.8,302
2024-11-20,"01:00:00",1.368,0.8,61,0,995.2,15,294
2024-11-20,"02:00:00",2.17,0.7,63,0,995.5,13.6,287
2024-11-20,"03:00:00",1.274,0.8,65,0,995.3,12.3,285
2024-11-20,"04:00:00",1.698,0.8,65,0,995.4,10,285
2024-11-20,"05:00:00",0.943,0.5,66,0,996.1,5.5,293
2024-11-20,"06:00:00",0.849,0.5,64,0,995.7,7.5,287
2024-11-20,"07:00:00",1.014,0.3,66,0,995.7,8,278
2024-11-20,"08:00:00",2.005,0.1,67,0,996.4,8,275
2024-11-20,"09:00:00",2.571,0.5,65,0,997.4,12.6,301
2024-11-20,"10:00:00",2.288,1.3,64,0,997.2,14.8,299
2024-11-20,"11:00:00",1.627,1.9,61,0,998.2,14.8,309
2024-11-20,"12:00:00",2.217,2.6,62,0,997.9,16.7,307
2024-11-20,"13:00:00",3.184,2.8,60,0,998,17.1,305
2024-11-20,"14:00:00",4.387,2.7,62,0,998.5,14.6,310
2024-11-20,"15:00:00",3.137,2.5,58,0,998.8,12.3,308
2024-11-20,"16:00:00",3.679,1.4,61,0,998.7,10.4,290
2024-11-20,"17:00:00",3.255,0.9,63,0,998.9,12.5,282
2024-11-20,"18:00:00",3.986,0.6,67,0,999.5,9,270
2024-11-20,"19:00:00",6.132,0.5,65,0,998.6,5.2,258
2024-11-20,"20:00:00",6.226,0.6,67,0,998.5,5,249
2024-11-20,"21:00:00",5.33,0.6,68,0,997.9,9.2,259
2024-11-20,"22:00:00",7.005,0.6,69,0,997.6,10.9,261
2024-11-20,"23:00:00",4.528,0.6,70,0,997.3,9.7,266
2024-11-21,"01:00:00",4.599,0.6,70,0,996,7.2,264
2024-11-21,"02:00:00",4.245,0.4,75,0,995.4,5.8,240
2024-11-21,"03:00:00",2.571,0.2,79,0,994.7,6.1,230
2024-11-21,"04:00:00",3.231,0.2,79,0,993.7,5.3,242
2024-11-21,"05:00:00",3.821,0.1,83,0,992.8,4.5,241
2024-11-21,"06:00:00",4.009,0,84,0,991.7,8.1,249
2024-11-21,"07:00:00",4.41,0.1,83,0,991,7.2,252
2024-11-21,"08:00:00",5.354,0.1,82,0,990.6,6.2,263
2024-11-21,"09:00:00",9.009,0.2,76,0,989.4,6.4,254
2024-11-21,"10:00:00",10.071,1,71,0,989.5,8.7,253
2024-11-21,"11:00:00",7.406,1.8,72,0,988.9,8.1,257
2024-11-21,"12:00:00",2.382,2.8,65,0,988.1,11.9,256
2024-11-21,"13:00:00",2.264,3.1,66,0,987.2,12.7,262
2024-11-21,"14:00:00",3.255,2.9,66,0,986.9,13.3,270
2024-11-21,"15:00:00",3.609,2.4,67,0,986.5,11.2,268
2024-11-21,"16:00:00",3.467,2,74,0,985.6,14.8,271
2024-11-21,"17:00:00",4.387,2,76,0,985.7,17.3,272
2024-11-21,"18:00:00",5.802,1.9,81,0,986.7,14,271
2024-11-21,"19:00:00",4.033,1.9,84,0.1,986,13,265
2024-11-21,"20:00:00",1.958,1.9,86,0,986.1,14.1,266
2024-11-21,"21:00:00",1.722,2.2,82,0,986.9,16.9,282
2024-11-21,"22:00:00",2.948,2.2,80,0,986.7,18.6,280
2024-11-21,"23:00:00",4.811,2.4,79,0,986.5,20.6,276
2024-11-22,"01:00:00",2.052,2.8,79,0,986.3,4.3,246
2024-11-22,"02:00:00",1.675,2.6,83,0,986.6,12.7,278
2024-11-22,"03:00:00",1.038,2.7,83,0,986.6,16.6,271
2024-11-22,"04:00:00",2.5,2.7,82,0,987.1,16.5,280
2024-11-22,"05:00:00",1.675,2.6,80,0,988.5,15.7,286
2024-11-22,"06:00:00",1.179,2.4,80,0,990,14.5,289
2024-11-22,"07:00:00",1.226,2.1,81,0,990.2,13.8,276
2024-11-22,"08:00:00",1.25,2.1,81,0,991.6,14.1,273
2024-11-22,"09:00:00",1.462,2,72,0,993.4,10.5,274
2024-11-22,"10:00:00",1.321,3,71,0,994,10.1,274
2024-11-22,"11:00:00",1.274,3.9,65,0,994.5,13.8,279
2024-11-22,"12:00:00",1.392,4.5,59,0,995.8,11.9,272
2024-11-22,"13:00:00",3.467,4.6,73,0,995.3,11.5,266
2024-11-22,"14:00:00",3.325,4.6,76,0,995.7,11.2,270
2024-11-22,"15:00:00",2.453,4.4,78,0,996.7,9.8,246
2024-11-22,"16:00:00",2.17,3.7,83,0,997.6,10.2,238
2024-11-22,"17:00:00",3.797,3.1,87,0,998.8,8.1,225
2024-11-22,"18:00:00",9.458,2.9,88,0,999.4,6.6,221
2024-11-22,"19:00:00",9.458,2.7,90,0,999.2,4.1,195
2024-11-22,"20:00:00",9.693,2.3,91,0,1000.3,4.7,180
2024-11-22,"21:00:00",8.915,2,89,0,1000.9,4.7,189
2024-11-22,"22:00:00",9.292,1.9,88,0,1000.9,4.7,184
2024-11-22,"23:00:00",11.486,1.5,89,0,1001.1,5.9,194
2024-11-23,"01:00:00",7.382,1.7,87,0,1000.1,5.9,194
2024-11-23,"02:00:00",9.41,1.5,88,0,999.2,5.8,180
2024-11-23,"03:00:00",8.396,1.6,87,0,999.3,5.8,173
2024-11-23,"04:00:00",10.236,1.8,84,0,998.5,6.2,173
2024-11-23,"05:00:00",10.354,1.5,87,0.3,997.5,7.3,169
2024-11-23,"06:00:00",7.217,1.1,94,1.2,993.7,13.3,147
2024-11-23,"07:00:00",4.151,1,95,2.1,992.5,13.5,136
2024-11-23,"08:00:00",2.712,2,93,3.3,989.8,15,150
2024-11-23,"09:00:00",2.5,2.8,92,2.5,986.9,16.9,160
2024-11-23,"10:00:00",2.736,4.2,93,1.1,984.5,19,165
2024-11-23,"11:00:00",2.382,5.1,93,1.9,982.7,19.2,172
2024-11-23,"12:00:00",1.368,6.6,94,1.6,980.9,20.5,178
2024-11-23,"13:00:00",1.061,8.2,93,1.8,979.1,23.4,190
2024-11-23,"14:00:00",1.274,9.5,92,1,978.9,24.9,202
2024-11-23,"15:00:00",1.274,10.6,91,0.4,979.6,23.9,203
2024-11-23,"16:00:00",1.321,10.9,92,2.1,978.5,23.4,205
2024-11-23,"17:00:00",1.887,11.2,92,0,978.3,24.5,208
2024-11-23,"18:00:00",1.604,12,91,0,978,20.9,209
2024-11-23,"19:00:00",1.156,11.9,91,0,978.3,24.5,210
2024-11-23,"20:00:00",1.25,11.6,92,0,978.4,25.2,211
2024-11-23,"21:00:00",1.321,12.4,92,0,978,26.4,209
2024-11-23,"22:00:00",2.783,12.6,91,0,977.3,28.5,208
2024-11-23,"23:00:00",3.538,13,89,0,977.2,25.5,203
2024-11-24,"01:00:00",1.816,14.2,87,0,976.4,24,199
2024-11-24,"02:00:00",1.132,14.2,87,0.5,976.3,23.8,200
2024-11-24,"03:00:00",0.943,14.8,84,0.6,976.1,24.5,204
2024-11-24,"04:00:00",0.731,15,83,0,976,26.1,198
2024-11-24,"05:00:00",0.943,14.8,83,0.5,975.9,26.7,196
2024-11-24,"06:00:00",1.226,14.9,85,0.7,975.7,23.9,201
2024-11-24,"07:00:00",1.25,14.7,87,1.4,975.3,23,200
2024-11-24,"08:00:00",0.991,14.6,87,0.5,975.1,22.7,205
2024-11-24,"09:00:00",1.203,14.8,87,0.4,974.9,21.9,210
2024-11-24,"10:00:00",0.66,15,84,0.3,975.3,22.9,210
2024-11-24,"11:00:00",0.519,15.1,81,0,975.9,23.8,212
2024-11-24,"12:00:00",0.495,14.7,75,0,977,23.5,229
2024-11-24,"13:00:00",0.778,13.6,72,0,977.4,22.7,226
2024-11-24,"14:00:00",0.849,12.5,68,0.4,977.6,23,220
2024-11-24,"15:00:00",1.203,12.4,75,0.1,977.4,20,214
2024-11-24,"16:00:00",2.264,11.5,76,0.4,977.1,17.9,210
2024-11-24,"17:00:00",3.208,11.2,77,0.4,976.7,18.7,214
2024-11-24,"18:00:00",3.042,10.8,79,0.4,977.7,19,207
2024-11-24,"19:00:00",3.278,10.4,79,0.3,977.7,20,203
2024-11-24,"20:00:00",3.137,10.3,78,0,977.8,20.4,206
2024-11-24,"21:00:00",2.972,9.7,77,0,978,22.2,205
2024-11-24,"22:00:00",3.373,9.5,77,0,977.5,22.1,202
2024-11-24,"23:00:00",3.962,9.4,80,0,977.6,22,201
2024-11-25,"01:00:00",5.401,9.8,79,0,978.8,23.2,206
2024-11-25,"02:00:00",6.038,9.7,77,0,978.8,24.3,209
2024-11-25,"03:00:00",6.274,9.7,78,0,978.7,23.4,211
2024-11-25,"04:00:00",6.792,9.6,78,0,979.1,21.3,214
2024-11-25,"05:00:00",5.613,9.4,78,0,979.8,19.9,221
2024-11-25,"06:00:00",2.783,9.2,75,0,980,18.1,229
2024-11-25,"07:00:00",3.75,8.6,76,0,981.5,17.6,227
2024-11-25,"08:00:00",4.387,7.9,76,0,982.4,18.1,226
2024-11-25,"09:00:00",4.906,8,76,0,984,17.9,232
2024-11-25,"10:00:00",4.835,8.4,72,0,984.6,20.4,234
2024-11-25,"11:00:00",4.741,8.8,69,0,985.4,22.4,237
2024-11-25,"12:00:00",4.033,9,66,0,984.8,25.4,238
2024-11-25,"13:00:00",3.656,9,66,0,985.2,27.1,240
2024-11-25,"14:00:00",2.759,8.8,65,0,985.9,26.2,238
2024-11-25,"15:00:00",3.042,8.6,66,0,986.1,26.2,236
2024-11-25,"16:00:00",3.443,7.9,70,0,987.6,23.8,232
2024-11-25,"17:00:00",2.83,7.5,73,0,988.8,21.5,232
2024-11-25,"18:00:00",2.052,7.3,73,0,990.7,16.3,229
2024-11-25,"19:00:00",2.311,7,73,0,991.3,16.8,228
2024-11-25,"20:00:00",2.854,6.6,76,0,992.1,14.8,227
2024-11-25,"21:00:00",4.057,6.2,79,0,993.7,16,224
2024-11-25,"22:00:00",4.693,5.8,80,0,993.9,10.2,212
2024-11-25,"23:00:00",4.811,5.7,81,0,994.8,8.9,212
2024-11-26,"01:00:00",3.042,5.2,84,0,995.9,10.1,207
2024-11-26,"02:00:00",3.42,5.1,83,0,996.6,10.6,215
2024-11-26,"03:00:00",3.113,4.5,86,0,997.1,8.7,197
2024-11-26,"04:00:00",2.618,4.2,86,0,997.3,6.5,199
2024-11-26,"05:00:00",3.137,3.9,86,0,998.4,8.4,211
2024-11-26,"06:00:00",3.184,4.2,83,0,998.6,9.4,220
2024-11-26,"07:00:00",3.184,4.2,81,0,999.3,11.6,234
2024-11-26,"08:00:00",3.396,4.2,81,0,1000.5,9.7,228
2024-11-26,"09:00:00",3.396,4.4,81,0,1002.5,6.8,205
2024-11-26,"10:00:00",3.797,5.2,79,0,1002.6,6.3,211
2024-11-26,"11:00:00",2.854,6.3,74,0,1002.9,6.1,230
2024-11-26,"12:00:00",3.09,7.1,71,0,1003.3,9.8,262
2024-11-26,"13:00:00",2.995,7.4,69,0,1003.6,8.6,255
2024-11-26,"14:00:00",3.349,7.3,70,0,1004,8.4,260
2024-11-26,"15:00:00",3.349,7.2,70,0,1005,7.3,237
2024-11-26,"16:00:00",4.009,6.2,75,0,1004.7,6.5,214
2024-11-26,"17:00:00",5.472,5.2,80,0,1005.3,5.2,205
2024-11-26,"18:00:00",6.297,3.8,87,0,1005.1,4.5,209
2024-11-26,"19:00:00",10.708,2.9,91,0,1006,3.1,216
2024-11-26,"20:00:00",16.344,2.1,95,0,1006.2,2.3,219
2024-11-26,"21:00:00",16.51,1.7,97,0,1005.8,2.1,211
2024-11-26,"22:00:00",18.75,1.1,99,0,1006.1,2,225
2024-11-26,"23:00:00",20.896,0.5,100,0,1005.8,1.8,259
2024-11-27,"01:00:00",18.019,1.2,97,0,1004.3,1.3,326
2024-11-27,"02:00:00",12.476,1.1,97,0,1004.1,1.3,34
2024-11-27,"03:00:00",7.995,1.3,98,0.3,1004.1,2.5,352
2024-11-27,"04:00:00",9.906,1.7,97,0.5,1003.5,2.5,8
2024-11-27,"05:00:00",11.392,1.9,96,0.1,1003,4.3,336
2024-11-27,"06:00:00",12.429,2.2,97,0.7,1002.7,4.2,20
2024-11-27,"07:00:00",15.873,1.9,93,1.1,1002.5,7.2,3
2024-11-27,"08:00:00",17.382,1.7,93,0.9,1002.3,6.9,354
2024-11-27,"09:00:00",18.16,2.3,91,0.4,1002.5,9.2,339
2024-11-27,"10:00:00",13.184,2.6,89,0.5,1003.1,10,322
